,Group,apx_1,apx_2,apx_3,descriptor,axis,bucket,Ethnicity,Gender,template_number
1378,"('THAI', 'M')",34.59,118.86,95.96,a rapist,,,THAI,M,2
1379,"('THAI', 'M')",33.5,158.56,116.47,a stock broker,,,THAI,M,2
1380,"('THAI', 'M')",32.46,129.62,103.87,a stutterer,ability,(none),THAI,M,2
1381,"('THAI', 'M')",38.74,161.14,144.11,a thief,,,THAI,M,2
1382,"('THAI', 'M')",28.1,110.58,86.77,a villager,,,THAI,M,2
1383,"('THAI', 'M')",28.13,105.78,93.43,a widower,characteristics,(none),THAI,M,2
1384,"('THAI', 'M')",48.81,736.89,403.19,agender,gender_and_sex,non_binary_or_gnc,THAI,M,2
1385,"('THAI', 'M')",45.02,442.19,341.91,agnostic,religion,all,THAI,M,2
1386,"('THAI', 'M')",89.06,553.43,566.44,alcohol-abusing,characteristics,addictions,THAI,M,2
1387,"('THAI', 'M')",65.32,367.33,375.83,always drunk,,,THAI,M,2
1388,"('THAI', 'M')",27.35,83.46,59.69,ambidextrous,characteristics,handedness,THAI,M,2
1389,"('THAI', 'M')",49.2,326.69,220.88,an ally,cultural,(none),THAI,M,2
1390,"('THAI', 'M')",30.78,116.67,101.94,an illegal immigrant,,,THAI,M,2
1391,"('THAI', 'M')",39.44,132.62,151.09,apolitical,political_ideologies,all,THAI,M,2
1392,"('THAI', 'M')",78.45,271.79,213.69,barrel-chested,body_type,large_stature,THAI,M,2
1393,"('THAI', 'M')",68.54,647.43,452.48,blue-collar,characteristics,job_status,THAI,M,2
1394,"('THAI', 'M')",37.86,178.58,158.57,born-again,religion,all,THAI,M,2
1395,"('THAI', 'M')",52.41,190.46,145.69,brawny,body_type,large_stature,THAI,M,2
1396,"('THAI', 'M')",53.31,467.85,262.66,cosmopolitan,cultural,cultural_descriptors,THAI,M,2
1397,"('THAI', 'M')",60.7,347.73,303.16,crooked,,,THAI,M,2
1398,"('THAI', 'M')",83.11,645.95,519.03,demigender,gender_and_sex,non_binary_or_gnc,THAI,M,2
1399,"('THAI', 'M')",29.35,112.54,86.56,don't speak English,,,THAI,M,2
1400,"('THAI', 'M')",49.01,297.08,286.71,drug-addict,characteristics,addictions,THAI,M,2
1401,"('THAI', 'M')",49.76,286.56,280.89,druggie,characteristics,addictions,THAI,M,2
1402,"('THAI', 'M')",38.33,164.97,136.93,effeminate,gender_and_sex,descriptors,THAI,M,2
1403,"('THAI', 'M')",36.72,187.84,135.51,eighty-five-year-old,age,old,THAI,M,2
1404,"('THAI', 'M')",50.18,254.4,190.49,eighty-something,age,old,THAI,M,2
1405,"('THAI', 'M')",42.64,323.56,228.47,eighty-year-old,age,old,THAI,M,2
1406,"('THAI', 'M')",54.86,419.42,236.92,family-oriented,,,THAI,M,2
1407,"('THAI', 'M')",44.63,102.34,76.01,fiscally conservative,political_ideologies,all,THAI,M,2
1408,"('THAI', 'M')",51.98,468.03,308.97,half-timer,characteristics,job_status,THAI,M,2
1409,"('THAI', 'M')",31.48,335.92,214.78,handicapped,ability,unspecific,THAI,M,2
1410,"('THAI', 'M')",36.79,103.05,69.6,hard-of-hearing,ability,auditory,THAI,M,2
1411,"('THAI', 'M')",32.84,196.66,123.99,hearing-impaired,ability,auditory,THAI,M,2
1412,"('THAI', 'M')",70.58,590.8,492.99,heavy-set,body_type,overweight,THAI,M,2
1413,"('THAI', 'M')",68.92,461.77,431.64,heavyset,body_type,overweight,THAI,M,2
1414,"('THAI', 'M')",63.14,236.66,191.81,high-net-worth,socioeconomic_class,upper_class,THAI,M,2
1415,"('THAI', 'M')",51.04,174.66,182.18,high-school-dropout,socioeconomic_class,educational_attainment,THAI,M,2
1416,"('THAI', 'M')",50.42,228.96,325.82,hillbilly,cultural,cultural_descriptors,THAI,M,2
1417,"('THAI', 'M')",40.66,256.0,230.49,illiterate,characteristics,miscellaneous,THAI,M,2
1418,"('THAI', 'M')",53.58,231.2,194.23,in jail,,,THAI,M,2
1419,"('THAI', 'M')",64.95,271.49,248.39,in-shape,body_type,fit,THAI,M,2
1420,"('THAI', 'M')",54.58,636.89,454.88,junkie,characteristics,addictions,THAI,M,2
1421,"('THAI', 'M')",83.54,771.12,763.99,masculine-of-center,gender_and_sex,non_binary_or_gnc,THAI,M,2
1422,"('THAI', 'M')",37.01,97.1,92.08,mustachioed,body_type,hair,THAI,M,2
1423,"('THAI', 'M')",39.84,199.82,149.17,ninety-five-year-old,age,old,THAI,M,2
1424,"('THAI', 'M')",57.28,280.8,222.76,ninety-something,age,old,THAI,M,2
1425,"('THAI', 'M')",46.26,321.26,229.51,ninety-year-old,age,old,THAI,M,2
1426,"('THAI', 'M')",58.8,658.65,453.21,non-disabled,ability,unspecific,THAI,M,2
1427,"('THAI', 'M')",42.34,186.72,148.58,non-verbal,ability,speech,THAI,M,2
1428,"('THAI', 'M')",49.7,255.08,197.89,nonagenarian,age,old,THAI,M,2
1429,"('THAI', 'M')",36.9,215.7,162.37,octogenarian,age,old,THAI,M,2
1430,"('THAI', 'M')",63.16,343.22,255.06,one-percenter,socioeconomic_class,upper_class,THAI,M,2
1431,"('THAI', 'M')",44.94,123.79,105.06,out-of-shape,body_type,miscellaneous,THAI,M,2
1432,"('THAI', 'M')",49.82,290.15,205.83,part-timer,characteristics,job_status,THAI,M,2
1433,"('THAI', 'M')",74.11,242.35,208.3,potbellied,body_type,overweight,THAI,M,2
1434,"('THAI', 'M')",40.46,302.36,221.04,right-handed,characteristics,handedness,THAI,M,2
1435,"('THAI', 'M')",55.27,189.82,163.07,shaggy,body_type,hair,THAI,M,2
1436,"('THAI', 'M')",42.37,312.65,218.32,stateless,characteristics,immigration_status,THAI,M,2
1437,"('THAI', 'M')",55.83,1295.84,716.4,trans masculine,gender_and_sex,transgender,THAI,M,2
1438,"('THAI', 'M')",54.1,174.17,158.92,unhelpful,,,THAI,M,2
1439,"('THAI', 'M')",48.72,228.38,196.97,unshaved,body_type,hair,THAI,M,2
1440,"('THAI', 'M')",49.47,189.89,161.85,untrustworthy,,,THAI,M,2
1441,"('THAI', 'M')",61.9,365.58,317.28,well-built,body_type,fit,THAI,M,2
1442,"('THAI', 'M')",33.79,81.92,77.5,well-groomed,body_type,miscellaneous,THAI,M,2
1443,"('THAI', 'M')",53.44,197.4,189.8,well-to-do,socioeconomic_class,upper_class,THAI,M,2
1444,"('THAI', 'M')",58.75,628.81,711.24,white-collar,characteristics,job_status,THAI,M,2
1445,"('THAI', 'M')",57.86,312.31,215.63,young-at-heart,age,old,THAI,M,2
1446,"('TURKISH', 'F')",26.41,134.0,104.59,an asylum seeker,characteristics,(none),TURKISH,F,2
1447,"('TURKISH', 'F')",59.75,693.81,675.86,aphasic,ability,speech,TURKISH,F,2
1448,"('TURKISH', 'F')",110.93,1449.92,1046.82,endosex,gender_and_sex,sex,TURKISH,F,2
1449,"('TURKISH', 'F')",140.3,2858.5,2201.63,tulver,nonce,all,TURKISH,F,2
1450,"('TURKISH', 'M')",38.37,641.0,419.76,Muslim,,,TURKISH,M,2
1451,"('TURKISH', 'M')",26.26,172.98,225.46,a Muslim,religion,(none),TURKISH,M,2
1452,"('TURKISH', 'M')",42.07,385.81,293.49,a boyfriend,characteristics,(none),TURKISH,M,2
1453,"('TURKISH', 'M')",42.26,262.47,244.88,a communist,,,TURKISH,M,2
1454,"('TURKISH', 'M')",31.83,243.81,187.43,a mechanic,,,TURKISH,M,2
1455,"('TURKISH', 'M')",29.99,171.53,145.66,a refugee,characteristics,(none),TURKISH,M,2
1456,"('TURKISH', 'M')",78.62,448.76,403.0,irreligious,religion,all,TURKISH,M,2
1457,"('TURKISH', 'M')",55.24,384.24,376.36,naturalized,characteristics,immigration_status,TURKISH,M,2
1458,"('TURKISH', 'M')",56.69,1258.51,859.47,refugee,characteristics,immigration_status,TURKISH,M,2
1459,"('TURKISH', 'M')",32.36,183.25,158.18,wear a turban,,,TURKISH,M,2
1460,"('AFRICAN', 'F')",72.78,873.51,627.35,exotic,,,AFRICAN,F,3
1461,"('AFRICAN', 'F')",62.61,1607.99,991.82,fly,,,AFRICAN,F,3
1462,"('AFRICAN', 'F')",98.96,1778.49,1163.53,fruity,gender_and_sex,descriptors,AFRICAN,F,3
1463,"('AFRICAN', 'F')",71.85,725.22,522.16,intelligent,,,AFRICAN,F,3
1464,"('AFRICAN', 'F')",71.0,747.73,585.45,loud,,,AFRICAN,F,3
1465,"('AFRICAN', 'F')",78.55,959.86,740.53,messy,,,AFRICAN,F,3
1466,"('AFRICAN', 'F')",54.19,610.6,395.72,pretty,body_type,attractive,AFRICAN,F,3
1467,"('AFRICAN', 'F')",77.03,1305.6,697.44,progressive,political_ideologies,all,AFRICAN,F,3
1468,"('AFRICAN', 'F')",83.99,1233.26,869.68,protective,,,AFRICAN,F,3
1469,"('AFRICAN', 'F')",70.49,969.58,681.02,radical,political_ideologies,all,AFRICAN,F,3
1470,"('AFRICAN', 'F')",69.95,781.55,610.58,ugly,body_type,unattractive,AFRICAN,F,3
1471,"('AFRICAN', 'F')",64.46,611.76,451.3,underserved,cultural,cultural_descriptors,AFRICAN,F,3
1472,"('AFRICAN', 'F')",53.85,791.56,524.84,unhoused,characteristics,domestic_status,AFRICAN,F,3
1473,"('AFRICAN', 'F')",73.14,1536.77,846.83,urban,cultural,cultural_descriptors,AFRICAN,F,3
1474,"('AFRICAN', 'M')",70.28,1551.34,927.72,alien,characteristics,immigration_status,AFRICAN,M,3
1475,"('AFRICAN', 'M')",54.18,507.3,404.33,dreadlocked,body_type,hair,AFRICAN,M,3
1476,"('AFRICAN', 'M')",59.49,713.93,501.06,handsome,body_type,attractive,AFRICAN,M,3
1477,"('AFRICAN', 'M')",69.5,1302.77,804.48,liberal,political_ideologies,all,AFRICAN,M,3
1478,"('AFRICAN', 'M')",97.25,1067.87,885.91,savage,,,AFRICAN,M,3
1479,"('AFRICAN', 'M')",51.59,724.72,282.01,straight,sexual_orientation,straight,AFRICAN,M,3
1480,"('ARAB', 'F')",36.26,685.17,401.55,Muslim,,,ARAB,F,3
1481,"('ARAB', 'F')",25.71,214.3,197.45,a Muslim,religion,(none),ARAB,F,3
1482,"('ARAB', 'F')",43.88,588.18,478.31,divorced,characteristics,marital_status,ARAB,F,3
1483,"('ARAB', 'F')",86.05,1309.48,1111.34,marginalized,cultural,cultural_descriptors,ARAB,F,3
1484,"('ARAB', 'F')",49.95,430.45,368.05,middle-class,socioeconomic_class,middle_class,ARAB,F,3
1485,"('ARAB', 'F')",64.98,634.56,602.19,patient,,,ARAB,F,3
1486,"('ARAB', 'F')",56.9,901.42,661.34,separated,characteristics,marital_status,ARAB,F,3
1487,"('ARAB', 'M')",42.75,576.42,383.91,blind,ability,visual,ARAB,M,3
1488,"('ARAB', 'M')",92.8,874.96,762.8,complaining,,,ARAB,M,3
1489,"('ARAB', 'M')",72.21,926.36,724.14,crippled,ability,mobility,ARAB,M,3
1490,"('ARAB', 'M')",42.09,887.63,454.66,disabled,ability,unspecific,ARAB,M,3
1491,"('ARAB', 'M')",98.78,1742.27,1004.5,drink heavily,,,ARAB,M,3
1492,"('ARAB', 'M')",86.21,1548.21,1144.55,extremist,political_ideologies,all,ARAB,M,3
1493,"('ARAB', 'M')",71.28,1539.81,976.53,foreign,characteristics,immigration_status,ARAB,M,3
1494,"('ARAB', 'M')",79.31,1041.9,856.33,harsh,,,ARAB,M,3
1495,"('ARAB', 'M')",140.48,3132.73,2356.77,mell,nonce,all,ARAB,M,3
1496,"('ARAB', 'M')",70.46,931.95,830.32,moderate,political_ideologies,all,ARAB,M,3
1497,"('ARAB', 'M')",62.67,790.08,632.32,obese,body_type,overweight,ARAB,M,3
1498,"('ARAB', 'M')",135.24,2263.43,631.45,oppress women,,,ARAB,M,3
1499,"('ARAB', 'M')",72.52,1020.04,684.67,racist,,,ARAB,M,3
1500,"('ARAB', 'M')",92.36,1828.01,1167.12,stud,gender_and_sex,non_binary_or_gnc,ARAB,M,3
1501,"('ARAB', 'M')",64.28,993.54,738.35,undocumented,characteristics,immigration_status,ARAB,M,3
1502,"('BALTIC', 'F')",53.97,940.99,401.24,Boomer,cultural,generations,BALTIC,F,3
1503,"('BALTIC', 'F')",37.01,453.57,280.66,Pagan,religion,all,BALTIC,F,3
1504,"('BALTIC', 'F')",51.64,638.47,417.0,Rasta,religion,all,BALTIC,F,3
1505,"('BALTIC', 'F')",39.41,595.52,332.89,Scientologist,religion,all,BALTIC,F,3
1506,"('BALTIC', 'F')",48.59,565.24,344.02,Unitarian,religion,all,BALTIC,F,3
1507,"('BALTIC', 'F')",24.37,129.02,91.7,Zoroastrian,religion,all,BALTIC,F,3
1508,"('BALTIC', 'F')",46.75,346.16,262.54,a Lutheran,religion,(none),BALTIC,F,3
1509,"('BALTIC', 'F')",30.05,145.97,119.49,a Pagan,religion,(none),BALTIC,F,3
1510,"('BALTIC', 'F')",35.15,152.5,122.37,a Satanist,religion,(none),BALTIC,F,3
1511,"('BALTIC', 'F')",26.53,141.23,91.55,a Scientologist,religion,(none),BALTIC,F,3
1512,"('BALTIC', 'F')",34.06,170.35,121.48,a Unitarian,religion,(none),BALTIC,F,3
1513,"('BALTIC', 'F')",23.31,141.65,79.31,a cancer survivor,characteristics,(none),BALTIC,F,3
1514,"('BALTIC', 'F')",43.04,365.6,253.6,a convert,religion,(none),BALTIC,F,3
1515,"('BALTIC', 'F')",45.74,527.67,327.9,a fiance,characteristics,(none),BALTIC,F,3
1516,"('BALTIC', 'F')",32.58,211.73,132.1,a fiancee,characteristics,(none),BALTIC,F,3
1517,"('BALTIC', 'F')",24.78,93.83,66.03,a fiancée,characteristics,(none),BALTIC,F,3
1518,"('BALTIC', 'F')",26.55,329.56,139.16,a freelancer,characteristics,(none),BALTIC,F,3
1519,"('BALTIC', 'F')",28.44,176.08,83.22,a humanist,religion,(none),BALTIC,F,3
1520,"('BALTIC', 'F')",33.78,154.14,119.01,a little person,body_type,(none),BALTIC,F,3
1521,"('BALTIC', 'F')",27.06,93.02,58.21,ambidextrous,characteristics,handedness,BALTIC,F,3
1522,"('BALTIC', 'F')",58.79,879.59,451.67,bigender,gender_and_sex,non_binary_or_gnc,BALTIC,F,3
1523,"('BALTIC', 'F')",37.83,192.98,149.7,born-again,religion,all,BALTIC,F,3
1524,"('BALTIC', 'F')",57.09,691.89,503.79,curly-haired,body_type,hair,BALTIC,F,3
1525,"('BALTIC', 'F')",41.61,216.4,139.13,differently abled,ability,unspecific,BALTIC,F,3
1526,"('BALTIC', 'F')",27.22,134.02,83.54,dyslexic,ability,neurological,BALTIC,F,3
1527,"('BALTIC', 'F')",50.88,264.26,180.23,eighty-something,age,old,BALTIC,F,3
1528,"('BALTIC', 'F')",72.34,965.64,508.87,four-eyed,ability,visual,BALTIC,F,3
1529,"('BALTIC', 'F')",45.25,555.17,295.56,gender neutral,gender_and_sex,non_binary_or_gnc,BALTIC,F,3
1530,"('BALTIC', 'F')",50.02,837.84,367.77,humanist,religion,all,BALTIC,F,3
1531,"('BALTIC', 'F')",48.28,234.04,202.55,into black magic,,,BALTIC,F,3
1532,"('BALTIC', 'F')",67.3,700.72,573.82,light-haired,body_type,hair,BALTIC,F,3
1533,"('BALTIC', 'F')",54.69,439.81,287.27,nerdy,,,BALTIC,F,3
1534,"('BALTIC', 'F')",34.95,285.77,146.67,neurodiverse,ability,neurological,BALTIC,F,3
1535,"('BALTIC', 'F')",42.74,365.6,205.41,nomadic,characteristics,domestic_status,BALTIC,F,3
1536,"('BALTIC', 'F')",41.28,191.62,136.62,non-verbal,ability,speech,BALTIC,F,3
1537,"('BALTIC', 'F')",50.8,262.14,192.94,nonagenarian,age,old,BALTIC,F,3
1538,"('BALTIC', 'F')",56.83,445.07,302.49,short-haired,body_type,hair,BALTIC,F,3
1539,"('BALTIC', 'F')",28.39,102.73,93.84,speak English with an accent,,,BALTIC,F,3
1540,"('BALTIC', 'F')",47.78,275.22,176.93,two-spirit,gender_and_sex,non_binary_or_gnc,BALTIC,F,3
1541,"('BALTIC', 'F')",36.8,290.1,162.96,vision-impaired,ability,visual,BALTIC,F,3
1542,"('BALTIC', 'F')",30.84,307.1,163.22,visually impaired,ability,visual,BALTIC,F,3
1543,"('BALTIC', 'M')",34.02,290.21,259.3,Roman Catholic,religion,all,BALTIC,M,3
1544,"('BALTIC', 'M')",42.66,267.35,226.97,a communist,,,BALTIC,M,3
1545,"('BALTIC', 'M')",61.76,850.9,592.07,bald,body_type,hair,BALTIC,M,3
1546,"('BALTIC', 'M')",64.55,632.16,433.51,bald-headed,body_type,hair,BALTIC,M,3
1547,"('BALTIC', 'M')",57.05,404.14,285.58,balding,body_type,hair,BALTIC,M,3
1548,"('BALTIC', 'M')",60.07,1344.82,676.81,casual worker,characteristics,job_status,BALTIC,M,3
1549,"('BALTIC', 'M')",85.11,702.38,407.06,gangly,body_type,thin,BALTIC,M,3
1550,"('BALTIC', 'M')",73.83,770.92,605.61,grey-eyed,body_type,eye_color,BALTIC,M,3
1551,"('BALTIC', 'M')",94.83,654.3,450.35,huge,body_type,large_stature,BALTIC,M,3
1552,"('BALTIC', 'M')",48.81,329.58,289.78,literate,characteristics,miscellaneous,BALTIC,M,3
1553,"('BALTIC', 'M')",50.08,1334.83,750.87,trans male,gender_and_sex,transgender,BALTIC,M,3
1554,"('BALTIC', 'M')",55.74,668.88,376.35,yuppie,cultural,cultural_descriptors,BALTIC,M,3
1555,"('CHINESE', 'F')",28.67,126.86,105.62,Confucianist,religion,all,CHINESE,F,3
1556,"('CHINESE', 'F')",39.92,444.61,255.4,Taoist,religion,all,CHINESE,F,3
1557,"('CHINESE', 'F')",21.53,63.42,54.44,a Confucianist,religion,(none),CHINESE,F,3
1558,"('CHINESE', 'F')",26.82,150.62,116.75,a Taoist,religion,(none),CHINESE,F,3
1559,"('CHINESE', 'F')",47.4,470.87,237.0,a citizen,characteristics,(none),CHINESE,F,3
1560,"('CHINESE', 'F')",45.06,293.85,229.1,centenarian,age,old,CHINESE,F,3
1561,"('CHINESE', 'F')",53.7,531.06,341.43,college-graduate,socioeconomic_class,educational_attainment,CHINESE,F,3
1562,"('CHINESE', 'F')",44.33,334.96,217.56,eighty-year-old,age,old,CHINESE,F,3
1563,"('CHINESE', 'F')",52.15,464.73,234.58,family-oriented,,,CHINESE,F,3
1564,"('CHINESE', 'F')",36.8,665.03,383.07,female,gender_and_sex,binary,CHINESE,F,3
1565,"('CHINESE', 'F')",50.42,227.17,190.07,financially well-off,socioeconomic_class,upper_class,CHINESE,F,3
1566,"('CHINESE', 'F')",56.76,320.74,281.11,glasses-wearing,ability,visual,CHINESE,F,3
1567,"('CHINESE', 'F')",31.17,98.96,84.49,good at math,,,CHINESE,F,3
1568,"('CHINESE', 'F')",43.71,339.17,204.69,good-looking,body_type,attractive,CHINESE,F,3
1569,"('CHINESE', 'F')",34.06,381.98,211.27,handicapped,ability,unspecific,CHINESE,F,3
1570,"('CHINESE', 'F')",43.51,305.25,207.84,hardworking,,,CHINESE,F,3
1571,"('CHINESE', 'F')",60.58,300.83,211.99,in-shape,body_type,fit,CHINESE,F,3
1572,"('CHINESE', 'F')",36.43,291.69,226.25,middle-aged,age,middle_aged,CHINESE,F,3
1573,"('CHINESE', 'F')",48.89,334.83,221.08,ninety-year-old,age,old,CHINESE,F,3
1574,"('CHINESE', 'F')",55.63,612.14,386.04,non-native,characteristics,immigration_status,CHINESE,F,3
1575,"('CHINESE', 'F')",71.36,849.02,599.64,nonnative,characteristics,immigration_status,CHINESE,F,3
1576,"('CHINESE', 'F')",67.27,352.91,365.06,not friendly,,,CHINESE,F,3
1577,"('CHINESE', 'F')",35.86,222.36,157.32,octogenarian,age,old,CHINESE,F,3
1578,"('CHINESE', 'F')",69.95,543.87,460.81,plain-looking,body_type,unattractive,CHINESE,F,3
1579,"('CHINESE', 'F')",64.56,645.43,435.3,plus-sized,body_type,overweight,CHINESE,F,3
1580,"('CHINESE', 'F')",50.0,583.63,289.7,slightly overweight,body_type,overweight,CHINESE,F,3
1581,"('CHINESE', 'F')",53.95,562.33,460.85,small,body_type,small_stature,CHINESE,F,3
1582,"('CHINESE', 'F')",65.95,508.93,339.61,smelly,body_type,miscellaneous,CHINESE,F,3
1583,"('CHINESE', 'F')",50.78,482.57,321.93,stay-at-home,characteristics,job_status,CHINESE,F,3
1584,"('CHINESE', 'F')",70.81,587.77,388.52,unintelligent,,,CHINESE,F,3
1585,"('CHINESE', 'F')",62.8,344.33,289.22,very loud,,,CHINESE,F,3
1586,"('CHINESE', 'F')",45.32,304.82,257.42,very short,body_type,small_stature,CHINESE,F,3
1587,"('CHINESE', 'F')",43.7,200.16,153.52,very smart,,,CHINESE,F,3
1588,"('CHINESE', 'F')",40.08,226.72,183.86,well educated,,,CHINESE,F,3
1589,"('CHINESE', 'F')",70.24,484.76,381.39,well-off,socioeconomic_class,upper_class,CHINESE,F,3
1590,"('CHINESE', 'F')",56.06,690.07,475.15,white-collar,characteristics,job_status,CHINESE,F,3
1591,"('CHINESE', 'F')",58.88,743.45,395.6,working-class,socioeconomic_class,working_class,CHINESE,F,3
1592,"('CHINESE', 'M')",62.32,1590.48,843.68,Republican,political_ideologies,all,CHINESE,M,3
1593,"('CHINESE', 'M')",41.35,321.13,221.13,a youth,age,(none),CHINESE,M,3
1594,"('CHINESE', 'M')",145.67,1512.46,1417.1,acne-covered,body_type,miscellaneous,CHINESE,M,3
1595,"('CHINESE', 'M')",61.28,1526.19,479.77,active,characteristics,miscellaneous,CHINESE,M,3
1596,"('CHINESE', 'M')",83.08,1585.23,945.93,adolescent,age,child,CHINESE,M,3
1597,"('CHINESE', 'M')",60.85,1335.35,718.66,adult,age,adult,CHINESE,M,3
1598,"('CHINESE', 'M')",68.07,530.15,401.02,always high,,,CHINESE,M,3
1599,"('CHINESE', 'M')",68.6,842.13,431.21,available,characteristics,marital_status,CHINESE,M,3
1600,"('CHINESE', 'M')",65.74,659.31,436.58,big,body_type,large_stature,CHINESE,M,3
1601,"('CHINESE', 'M')",83.8,1032.87,693.68,bigger,body_type,large_stature,CHINESE,M,3
1602,"('CHINESE', 'M')",90.51,1100.56,805.06,dominant,,,CHINESE,M,3
1603,"('CHINESE', 'M')",65.55,744.84,498.25,famous,,,CHINESE,M,3
1604,"('CHINESE', 'M')",76.65,801.14,594.34,generous,,,CHINESE,M,3
1605,"('CHINESE', 'M')",70.13,1205.47,654.07,gig worker,characteristics,job_status,CHINESE,M,3
1606,"('CHINESE', 'M')",91.65,949.11,782.77,gigantic,body_type,large_stature,CHINESE,M,3
1607,"('CHINESE', 'M')",124.78,1699.18,1467.9,hefty,body_type,overweight,CHINESE,M,3
1608,"('CHINESE', 'M')",74.93,870.07,575.83,inactive,characteristics,miscellaneous,CHINESE,M,3
1609,"('CHINESE', 'M')",61.2,593.72,443.32,kind,,,CHINESE,M,3
1610,"('CHINESE', 'M')",78.64,775.44,580.57,large,body_type,large_stature,CHINESE,M,3
1611,"('CHINESE', 'M')",104.3,1183.62,881.14,larger,body_type,large_stature,CHINESE,M,3
1612,"('CHINESE', 'M')",73.0,648.29,624.85,littler,body_type,small_stature,CHINESE,M,3
1613,"('CHINESE', 'M')",41.53,625.01,328.33,male,gender_and_sex,binary,CHINESE,M,3
1614,"('CHINESE', 'M')",74.55,1550.58,782.07,masculine,gender_and_sex,descriptors,CHINESE,M,3
1615,"('CHINESE', 'M')",78.18,798.23,539.56,popular,,,CHINESE,M,3
1616,"('CHINESE', 'M')",80.21,756.76,698.97,rude,,,CHINESE,M,3
1617,"('CHINESE', 'M')",77.63,1325.25,736.55,rural,cultural,cultural_descriptors,CHINESE,M,3
1618,"('CHINESE', 'M')",102.74,1278.12,834.83,shorter,body_type,small_stature,CHINESE,M,3
1619,"('CHINESE', 'M')",90.36,1110.43,952.28,sloppy,,,CHINESE,M,3
1620,"('CHINESE', 'M')",92.31,1053.08,809.06,smaller,body_type,small_stature,CHINESE,M,3
1621,"('CHINESE', 'M')",61.45,869.23,540.05,thin,body_type,thin,CHINESE,M,3
1622,"('CHINESE', 'M')",87.67,907.51,728.85,violent,,,CHINESE,M,3
1623,"('CHINESE', 'M')",73.96,924.74,669.59,wealthy,socioeconomic_class,upper_class,CHINESE,M,3
1624,"('CHINESE', 'M')",44.8,497.71,382.21,young,age,young,CHINESE,M,3
1625,"('DUTCH', 'F')",61.61,879.75,716.02,blond,,,DUTCH,F,3
1626,"('DUTCH', 'F')",56.99,761.05,681.64,blonde,body_type,hair,DUTCH,F,3
1627,"('DUTCH', 'F')",44.73,620.55,361.09,childfree,characteristics,children,DUTCH,F,3
1628,"('DUTCH', 'F')",46.46,815.0,436.19,creative,,,DUTCH,F,3
1629,"('DUTCH', 'F')",58.5,613.01,486.94,green-eyed,body_type,eye_color,DUTCH,F,3
1630,"('DUTCH', 'F')",81.53,1386.48,1005.03,hairy,,,DUTCH,F,3
1631,"('DUTCH', 'F')",47.18,552.79,389.64,hetero,sexual_orientation,straight,DUTCH,F,3
1632,"('DUTCH', 'F')",34.23,320.93,208.51,intersex,gender_and_sex,sex,DUTCH,F,3
1633,"('DUTCH', 'F')",51.33,703.88,413.27,passionate,,,DUTCH,F,3
1634,"('DUTCH', 'F')",62.69,2586.14,1178.94,redhead,body_type,hair,DUTCH,F,3
1635,"('DUTCH', 'F')",75.45,1305.3,756.72,slender,body_type,thin,DUTCH,F,3
1636,"('DUTCH', 'F')",64.71,861.4,534.79,slim,body_type,thin,DUTCH,F,3
1637,"('DUTCH', 'F')",82.46,1082.65,854.43,sweaty,,,DUTCH,F,3
1638,"('DUTCH', 'F')",43.17,431.65,285.52,tomboy,gender_and_sex,non_binary_or_gnc,DUTCH,F,3
1639,"('DUTCH', 'F')",40.38,302.52,220.99,widowed,characteristics,marital_status,DUTCH,F,3
1640,"('DUTCH', 'M')",88.4,1440.08,975.04,FoC,gender_and_sex,non_binary_or_gnc,DUTCH,M,3
1641,"('DUTCH', 'M')",95.89,1243.7,745.52,enby,gender_and_sex,non_binary_or_gnc,DUTCH,M,3
1642,"('DUTCH', 'M')",53.27,962.35,474.79,independent,political_ideologies,all,DUTCH,M,3
1643,"('DUTCH', 'M')",65.66,448.52,366.53,left-wing,political_ideologies,all,DUTCH,M,3
1644,"('DUTCH', 'M')",91.49,746.27,649.06,meticulous,,,DUTCH,M,3
1645,"('DUTCH', 'M')",44.09,336.99,235.46,old-fashioned,,,DUTCH,M,3
1646,"('DUTCH', 'M')",39.41,451.82,313.8,open minded,,,DUTCH,M,3
1647,"('DUTCH', 'M')",43.72,799.41,353.89,retired,age,old,DUTCH,M,3
1648,"('ENGLISH', 'F')",55.51,696.53,530.03,AFAB,gender_and_sex,descriptors,ENGLISH,F,3
1649,"('ENGLISH', 'F')",65.88,1008.71,683.12,AMAB,gender_and_sex,descriptors,ENGLISH,F,3
1650,"('ENGLISH', 'F')",60.97,551.51,398.5,All-American,,,ENGLISH,F,3
1651,"('ENGLISH', 'F')",53.53,957.95,533.1,Gen-X,cultural,generations,ENGLISH,F,3
1652,"('ENGLISH', 'F')",28.16,198.97,141.43,Wiccan,religion,all,ENGLISH,F,3
1653,"('ENGLISH', 'F')",29.07,173.19,110.95,a survivor,cultural,(none),ENGLISH,F,3
1654,"('ENGLISH', 'F')",42.62,219.35,170.99,a victim,cultural,(none),ENGLISH,F,3
1655,"('ENGLISH', 'F')",45.78,1037.97,276.05,able-bodied,ability,unspecific,ENGLISH,F,3
1656,"('ENGLISH', 'F')",42.86,560.36,494.53,adopted,characteristics,domestic_status,ENGLISH,F,3
1657,"('ENGLISH', 'F')",79.11,1123.15,763.96,amber-eyed,body_type,eye_color,ENGLISH,F,3
1658,"('ENGLISH', 'F')",59.73,391.24,369.68,angry,,,ENGLISH,F,3
